Name,S1,S2
15-12,1869.5731970325933,2034.3080946868618
17-31,931.361039767705,1014.2436578594048
18-1,2371.3910918789,1651.2272035821704
18-31,601.3337881234609,742.5204192062786
18A-1,2486.198505365728,1363.3838854433425
18B-31,640.5687334338688,995.4182864617793
18D-31,670.8690041527743,852.8125172344796
22-13,2040.0683293331608,799.1453248515033
26-12,1520.803524001894,1165.0453156407366
27-1,2452.9580638066295,1086.5414644831385
27A-1,2452.95878098608,1086.5414644831385
46-1,1908.4937515237275,1280.5967026101857
46A-1,1974.439977988302,1193.1672542935871
47A-1,2635.053880816602,1371.4473211926093
47C-1,2291.538086240308,1103.257941392617
48A-1,1707.1867278978032,296.9745560712977
55-1,1461.928657829904,2593.1633182457326
56-1,2340.7484222237563,2537.669060584426
56A-1,1882.1578746672965,2078.6398162943015
56B-1,1538.446246035181,688.1351359365095
57-1,2822.9636460957113,2507.9657386275953
64-1,2673.8882678966497,1436.8852136792993
68A-1,3059.1757787151664,1798.4010281155493
68B-1,2442.5011752050777,1994.8112092843187
77-1,2822.0089009482376,2322.980852705316
81-1,598.2091071922366,674.249408738471
81-11,1294.221923517217,771.5931599004967
81A-1,563.4089446567884,600.409062920588
81B-1,503.88774359417266,879.94581451061
82A-11,2282.4923985281093,507.8873419450131
82A-11-RD1,2282.4923985281093,507.8873419450131
82A-11-RD2,2282.4923985281093,507.8873419450127
82A-11-RD3,2282.4923985281084,507.88734194501353
88-11,2089.028780955773,1421.028389340845
B1,1681.4036343414346,1297.3628158329232
B2,361.0026376893295,5.259754041713089e-13
B3,753.5956012983852,393.7261929214847
B4,752.770373932303,794.1919069629693
B5,2021.5619282677364,1209.0061748916628
B5A,1123.5923452702077,1246.1553118473437
B6,682.0951464359508,762.8806859236239
B7,178.05472025777962,464.8022324228743
B8,2980.2312547893143,1105.041559357941
BCH-1,1400.687422578055,1494.487977854572
BCH-2,2257.2090602882727,1755.6399462895629
BCH-3,1835.0932677587416,2180.372015939515
EE-1,2969.230072135458,1066.4994807981973
MG-1(SP-1),3031.157448213439,1781.1709439194747
MG-2(SP-2),2712.6602174171503,1615.1602241459389
MGI-1,749.3604010767367,509.91255605035127
MGI-2,382.57175429424984,813.9903192078925
